,time,x_accel,y_accel,z_accel,pitch,roll,timeUs,packet
96,1.5930316490121186,10.11119,0.08314404,0.1278361,56.36684,-89.09684,67746560.0,154.0
97,1.6096257288008928,10.12369,0.0664935,0.05156968,35.61446,-89.56036,67762744.0,155.0
98,1.626219808589667,10.13787,0.07344758,0.09350301,50.76717,-89.30463,67778970.0,156.0
99,1.64281388791278,10.11127,0.04397604,0.02874333,29.93806,-89.73895,67795210.0,157.0
100,1.6594079677015543,10.12801,0.03025498,0.05027953,57.95493,-89.66064,67811470.0,158.0
101,1.6760020474903286,10.0909,0.05043069,-0.03160333,-27.88012,-89.62189,67827944.0,159.0
102,1.6925961272791028,10.13459,0.05675783,0.04209008,33.88488,-89.56856,67844190.0,160.0
103,1.7091902066022158,10.13465,0.04661663,0.05376898,48.42015,-89.5962,67860450.0,161.0
104,1.72578428639099,10.1562,0.02620948,0.06355599,67.28062,-89.61121,67876690.0,162.0
105,1.7423783661797643,10.09802,0.0198592,0.05807035,70.99228,-89.65611,67892930.0,163.0
106,1.7589724459685385,10.0879,0.06878415,0.0445931,33.97327,-89.5125,67909180.0,164.0
107,1.7755665257573128,10.09981,0.05428361,0.02385234,23.21591,-89.6772,67925430.0,165.0
108,1.7921606050804257,10.08808,0.05067878,-0.03640083,-33.96801,-89.62386,67941790.0,166.0
109,1.8087546848692,10.07182,0.06755655,0.02437207,18.15481,-89.56709,67958080.0,167.0
110,1.8253487646579742,10.10036,0.07355389,0.05415196,35.46387,-89.46772,67974330.0,168.0
111,1.8419428444467485,10.09675,0.05476058,0.05282039,43.76412,-89.57729,67990590.0,169.0
112,1.8585369237698615,10.09423,0.07442906,0.07208026,43.74303,-89.39453,68007010.0,170.0
113,1.8751310035586357,10.10691,0.0893246,0.08693495,43.80523,-89.28027,68023210.0,171.0
114,1.89172508334741,10.13619,0.08004025,0.06687259,39.31525,-89.42316,68039630.0,172.0
115,1.9083191631361842,10.07878,0.04248053,-0.001931867,-8.605125,-89.77539,68055820.0,173.0
116,1.9249132424592972,10.08382,0.04734368,0.02781897,28.63689,-89.67552,68072216.0,174.0
117,1.9415073222480714,10.11018,0.04136565,0.04372274,45.9164,-89.65418,68088490.0,175.0
118,1.9581014020368457,10.11066,0.03861307,0.01083662,14.04039,-89.77913,68104710.0,176.0
119,1.97469548182562,10.12579,0.06634997,0.08081059,47.74765,-89.36327,68120904.0,177.0
120,1.991289561148733,10.10145,0.05619497,0.08349841,55.52692,-89.43111,68137350.0,178.0
121,2.007883640937507,10.12271,0.02932209,0.05575503,62.37977,-89.66676,68153570.0,179.0
122,2.0244777207262814,10.13131,0.06542087,0.05729026,41.49605,-89.49037,68169820.0,180.0
123,2.0410718005150557,10.09769,0.0625664,0.02296728,19.37976,-89.63031,68186040.0,181.0
124,2.0576658798381686,10.1051,0.06228096,-0.01925109,-16.78201,-89.62187,68202470.0,182.0
125,2.074259959626943,10.09291,0.0407046,-0.03855639,-43.48717,-89.68266,68218680.0,183.0
126,2.090854039415717,10.11755,0.04932087,-0.01893911,-20.7372,-89.69995,68234920.0,184.0
127,2.1074481192044914,10.10709,0.05664684,0.04120172,33.44349,-89.57594,68251340.0,185.0
128,2.1240421989932656,10.11251,0.08323681,0.08600186,44.85482,-89.29001,68267784.0,186.0
129,2.1406362783163786,10.05702,0.0772767,0.1098749,54.46989,-89.22401,68283980.0,187.0
130,2.157230358105153,10.08595,0.05944242,0.1187266,63.15824,-89.24596,68300140.0,188.0
131,2.173824437893927,10.1341,0.0921355,0.08298045,41.42407,-89.29847,68316264.0,189.0
132,2.1904185176827013,10.10659,0.05230918,0.03200064,29.82418,-89.69009,68332560.0,190.0
133,2.2070125970058143,10.14047,0.1043509,0.09370089,40.62248,-89.15774,68348776.0,191.0
134,2.2236066767945886,10.10076,0.05784028,0.05893006,45.42592,-89.56757,68364880.0,192.0
135,2.240200756583363,10.08386,0.05103444,0.05760777,48.23471,-89.5661,68381060.0,193.0
136,2.256794836372137,10.10803,0.03957994,0.02730859,33.35722,-89.744,68397300.0,194.0
137,2.27338891569525,10.12984,0.05567275,0.05013605,41.21664,-89.55923,68413540.0,195.0
138,2.2899829954840243,10.10401,0.03573421,0.05457358,56.68219,-89.63433,68429740.0,196.0
139,2.3065770752727985,10.1122,0.0639073,0.05070777,38.5191,-89.52525,68445950.0,197.0
140,2.323171155061573,10.11733,0.08827242,0.05894032,33.48687,-89.38332,68462420.0,198.0
141,2.3397652343846858,10.13077,0.09932806,0.1136331,47.86261,-89.116,68478664.0,199.0
142,2.35635931417346,10.13427,0.1133623,0.04583982,21.07438,-89.31519,68494760.0,200.0
143,2.3729533939622343,10.08506,0.0501223,0.05629874,49.70544,-89.59172,68510830.0,201.0
144,2.3895474737510085,10.11246,0.09120348,0.1306072,54.45211,-89.04462,68527130.0,202.0
145,2.4061415530741215,10.10011,0.0608351,0.07554939,50.50547,-89.48869,68543210.0,203.0
146,2.4227356328628957,10.13336,0.07072696,0.001090594,-0.007352829,-89.59201,68559400.0,204.0
147,2.43932971265167,10.10651,0.06525179,0.02596644,21.33027,-89.59884,68575784.0,205.0
148,2.4559237924404442,10.14477,0.0388469,0.03276359,40.45924,-89.72266,68592050.0,206.0
149,2.4725178722292185,10.09688,0.03620641,0.05068155,53.95338,-89.63805,68608330.0,207.0
150,2.4891119515523314,10.11149,0.06179974,-0.005705751,-3.925083,-89.62753,68624560.0,208.0
151,2.5057060313411057,10.13018,0.04712082,0.01882246,22.1381,-89.71537,68640870.0,209.0
152,2.52230011112988,10.0868,0.03487902,0.01050137,16.44637,-89.8019,68657130.0,210.0
153,2.538894190918654,10.12987,0.04658353,0.05061011,45.3661,-89.58746,68673540.0,211.0
154,2.555488270241767,10.15357,0.07361136,0.1084905,54.77761,-89.22086,68689770.0,212.0
155,2.5720823500305414,10.13439,0.06554023,0.0754925,48.3,-89.45358,68705896.0,213.0
156,2.5886764298193157,10.11954,0.056114,0.08727616,56.84454,-89.40936,68728970.0,214.0
157,2.60527050960809,10.12453,0.02069487,0.02381109,45.86044,-89.86588,68745230.0,215.0
158,2.621864588931203,10.0927,0.04947468,0.05194108,45.96801,-89.56726,68761480.0,216.0
159,2.638458668719977,10.12615,0.0243405,-0.03359196,-52.22277,-89.72747,68778000.0,217.0
160,2.6550527485087514,10.12088,0.09724444,-0.02059745,-14.34049,-89.39384,68794260.0,218.0
161,2.6716468282975256,10.1225,0.08083223,9.503681e-05,0.1044878,-89.5526,68810500.0,219.0
162,2.6882409076206386,10.11189,0.05979798,0.1055938,57.26644,-89.25976,68826900.0,220.0
163,2.704834987409413,10.13022,0.05769455,0.122608,64.13834,-89.22466,68843290.0,221.0
164,2.721429067198187,10.13637,0.07472246,0.08121381,46.48946,-89.38762,68859416.0,222.0
165,2.7380231469869614,10.08742,0.06565135,0.1029318,57.03225,-89.29764,68875650.0,223.0
166,2.7546172263100743,10.12778,0.08198249,0.07062706,40.08158,-89.3932,68892040.0,224.0
167,2.7712113060988486,10.10596,0.08146082,0.04800355,29.98974,-89.4712,68908320.0,225.0
168,2.787805385887623,10.11239,0.1008017,0.08021771,37.81517,-89.24799,68924616.0,226.0
169,2.804399465676397,10.11088,0.05964015,0.06189131,46.10775,-89.53912,68940730.0,227.0
170,2.8209935454651713,10.12797,0.04044052,0.09668995,66.60696,-89.39139,68956860.0,228.0
171,2.8375876247882843,10.11244,0.02559186,0.06784809,69.17943,-89.60936,68973176.0,229.0
172,2.8541817045770586,10.11735,0.03919047,0.05419001,53.68004,-89.62305,68989430.0,230.0
173,2.870775784365833,10.09198,0.03624077,0.003264219,1.967733,-89.7956,69005624.0,231.0
174,2.887369864154607,10.12177,0.0467197,0.01971945,21.74149,-89.70286,69021920.0,232.0
175,2.90396394347772,10.09027,0.06716063,0.06661539,43.26448,-89.43256,69038220.0,233.0
176,2.9205580232664943,10.08281,0.07782385,0.09716236,50.70335,-89.27328,69054420.0,234.0
177,2.9371521030552685,10.12947,0.08104496,0.07435968,41.92765,-89.38628,69070580.0,235.0
178,2.953746182844043,10.115,0.04778469,0.0009590751,-3.278728,-89.73915,69103240.0,237.0
179,2.9703402621671557,10.11545,0.02632628,0.002250689,4.751944,-89.86371,69119630.0,238.0
180,2.98693434195593,10.12412,0.04572825,0.05624938,47.32528,-89.55558,69135970.0,239.0
181,3.0035284217447042,10.09266,0.002418044,0.04872056,88.33163,-89.72772,69152160.0,240.0
182,3.0201225015334785,10.13261,0.07350438,0.03072944,26.05867,-89.51209,69168490.0,241.0
183,3.0367165808565915,10.07412,0.06121998,0.03323989,28.7433,-89.60958,69184710.0,242.0
184,3.0533106606453657,10.1097,0.08895825,0.1171216,52.20728,-89.15614,69217110.0,244.0
185,3.06990474043414,10.08906,0.04983667,0.1086773,65.4402,-89.33572,69233280.0,245.0
186,3.086498820222914,10.1107,0.0696271,0.05396336,36.53839,-89.51094,69249410.0,246.0
187,3.103092899546027,10.11502,0.07160615,-0.03338973,-23.89613,-89.52557,69265660.0,247.0
188,3.1196869793348014,10.08744,0.1256736,-0.0464346,-20.09705,-89.20396,69281870.0,248.0
189,3.1362810591235757,10.04159,0.04919865,-0.1037634,-64.68042,-89.32975,69298020.0,249.0
190,3.15287513891235,10.13397,0.05663462,0.08658882,48.9243,-89.31037,69314300.0,250.0
191,3.169469218701124,10.1389,0.05737822,0.1142432,62.09031,-89.26186,69330616.0,251.0
192,3.186063298024237,10.13723,0.05098824,0.1557947,71.32687,-89.04993,69346770.0,252.0
193,3.2026573778130114,10.12414,0.1343857,0.1254733,42.89785,-88.93299,69362910.0,253.0
194,3.2192514576017857,10.11421,0.1039394,0.06857165,32.50159,-89.33,69378860.0,254.0
195,3.23584553739056,10.04426,0.08150173,0.02409542,15.43521,-89.5359,69394950.0,0.0
196,3.252439616713673,10.08899,0.02969799,0.01318345,25.25395,-89.84805,69411140.0,1.0
197,3.269033696502447,10.10639,-0.007804108,0.01640182,115.7742,-89.88326,69427450.0,2.0
198,3.2856277762912214,10.0952,0.02723175,0.04904538,64.83366,-89.65273,69443870.0,3.0
199,3.3022218560799956,10.12209,0.0350449,0.02214279,31.47001,-89.76968,69460140.0,4.0
200,3.3188159354031086,10.08384,0.03798099,0.03884557,44.98649,-89.68228,69476340.0,5.0
201,3.335410015191883,10.09294,0.05335807,0.05128975,43.57385,-89.56746,69492660.0,6.0
202,3.352004094980657,10.10678,0.08075315,0.07192719,41.37291,-89.36552,69508920.0,7.0
203,3.3685981747694314,10.24607,-0.422881,-4.782887,-82.09812,-62.49128,69525300.0,8.0
204,3.3851922540925443,8.309923,1.267819,3.620106,47.56108,-59.43396,69541280.0,9.0
205,3.4017863338813186,12.70599,3.143476,4.925838,25.25931,-65.26478,69557176.0,10.0
206,3.418380413670093,11.95185,0.9543177,1.134709,34.88145,-85.1486,69573070.0,11.0
207,3.434974493458867,11.96263,0.4078751,-1.933571,-67.8228,-79.11402,69588980.0,12.0
208,3.45156857278198,10.43381,-1.504191,-3.175575,-129.1982,-70.01936,69604860.0,13.0
209,3.4681626525707543,7.869729,-1.229965,-4.058258,-113.965,-60.30202,69620990.0,14.0
210,3.4847567323595285,-2.171542,-3.988675,-11.27885,-143.5686,14.37953,69637140.0,15.0
211,3.501350812148303,-0.3055003,-1.515044,-6.94795,-107.3983,0.8540956,69653290.0,16.0
212,3.517944891937077,6.457497,-2.097272,-7.437106,-121.7392,-42.75516,69669400.0,17.0
213,3.53453897126019,7.547515,-1.694372,-5.52948,-119.6677,-54.01989,69685550.0,18.0
214,3.5511330510489643,5.54914,-1.714415,-5.353801,-120.0084,-43.55047,69701704.0,19.0
215,3.5677271308377385,10.16955,1.93378,-3.29781,-36.33134,-70.13831,69717830.0,20.0
216,3.5843212106265128,12.461,3.07863,-0.4224366,-4.113278,-75.84258,69733910.0,21.0
217,3.6009152899496257,11.32832,0.9930836,0.9446463,41.67076,-83.20438,69749840.0,22.0
218,3.6175093697384,7.541153,-1.387491,-0.2179787,-151.8363,-76.66266,69765730.0,23.0
219,3.6341034495271742,5.723041,-1.412225,-13.12718,-103.7398,-20.67521,69781890.0,24.0
220,3.6506975293159485,10.11583,-5.426901,-4.771142,-166.743,-56.50062,69805020.0,25.0
221,3.6672916086390615,12.28325,-2.727639,-2.166463,-164.4513,-76.23222,69821140.0,26.0
222,3.6838856884278357,11.70272,-2.481415,-1.580623,-166.9162,-76.08079,69837240.0,27.0
223,3.70047976821661,11.16846,-1.717702,-1.263465,-159.926,-79.57848,69853370.0,28.0
224,3.717073848005384,9.106775,-2.582971,-2.054876,-163.7528,-68.87181,69869544.0,29.0
225,3.733667927328497,9.006192,-2.637176,-3.241575,-156.2664,-64.52482,69885650.0,30.0
226,3.7502620071172714,8.233341,-3.416163,-5.071141,-157.1786,-52.14853,69901780.0,31.0
227,3.7668560869060457,8.082793,-3.718159,-5.909151,-157.3492,-48.73168,69917820.0,32.0
228,3.78345016669482,7.231683,-3.97892,-9.082909,-150.6981,-34.84577,69933976.0,33.0
229,3.800044246017933,6.763021,-4.608335,-11.00344,-152.8604,-28.90703,69950330.0,34.0
230,3.816638325806707,4.725136,-4.264023,-10.21076,-150.8176,-22.29938,69966430.0,35.0
231,3.8332324055954814,14.97635,0.9871344,-18.67305,-86.88821,-39.31862,69982504.0,36.0
232,3.8498264853842556,4.477698,-3.213186,-12.32877,-134.2135,-15.19374,69998540.0,37.0
233,3.86642056517303,4.201399,-1.84044,-9.509393,-110.3507,-24.0405,70014630.0,38.0
234,3.883014644496143,4.307366,-0.3585813,-8.055254,-92.63484,-28.67861,70030744.0,39.0
235,3.899608724284917,5.406127,-1.537741,-7.720219,-109.0719,-35.11274,70046664.0,40.0
236,3.9162028040736914,5.587111,-1.603942,-7.777216,-109.4142,-35.20055,70062740.0,41.0
237,3.9327968838624656,5.00618,-3.782582,-7.74844,-150.0912,-29.51634,70078780.0,42.0
238,3.9493909631855786,3.829755,-1.802569,-6.625076,-115.4381,-28.93865,70094900.0,43.0
239,3.965985042974353,2.029229,3.097166,-5.547397,-31.554,-15.63463,70111030.0,44.0
240,3.982579122763127,-0.9003252,2.246865,2.873518,32.28872,15.65158,70126950.0,45.0
241,3.9991732025519013,-0.6782879,-1.247029,-1.740298,-122.6876,13.21313,70142820.0,46.0
242,4.015767281875014,-1.994203,-0.7409704,-2.421467,-103.285,39.57811,70159110.0,47.0
243,4.032361361663789,-3.746191,2.563355,-3.543272,-30.97694,40.01019,70175220.0,48.0
244,4.048955441452563,-6.255017,5.115368,-6.107594,-14.15222,37.98503,70191110.0,49.0
245,4.065549521241337,-5.426355,3.101584,-6.338169,-34.78005,37.37111,70207000.0,50.0
246,4.08214360056445,-5.018116,1.704302,-6.029389,-63.95755,38.76785,70222860.0,51.0
247,4.098737680353224,-4.220964,1.870553,-5.584794,-57.31705,35.2424,70238700.0,52.0
248,4.1153317601419985,-3.675817,2.184538,-6.072565,-51.48252,29.02127,70254610.0,53.0
249,4.131925839930773,-3.418752,1.737575,-7.386199,-67.16106,23.7112,70270460.0,54.0
250,4.148519919253886,-17.73527,10.01464,-18.39059,-14.97491,40.71669,70286330.0,55.0
251,4.16511399904266,-0.8103398,3.5635,-16.07355,-58.06628,-3.810024,70302184.0,56.0
252,4.181708078831434,0.4231849,2.879599,-11.1832,-53.99192,-2.914827,70318136.0,57.0
253,4.1983021586202085,-1.666423,0.346139,-9.599541,-86.32825,11.39083,70334060.0,58.0
254,4.214896238408983,-2.804095,-0.2670555,-8.755954,-90.52113,18.6781,70349990.0,59.0
255,4.231490317732096,-1.497861,-0.1753855,-8.046708,-90.2804,9.633297,70366010.0,60.0
256,4.24808439752087,-1.225022,-0.1145037,-7.96501,-90.14038,8.539268,70381970.0,61.0
257,4.264678477309644,-4.505328,-1.343105,-10.06637,-101.366,25.07955,70397816.0,62.0
258,4.2812725570984185,-7.363072,-3.226422,-12.90319,-129.3502,29.35204,70413830.0,63.0
259,4.297866636421531,-5.052334,-2.988107,-12.13102,-126.7088,21.13733,70429910.0,64.0
260,4.314460716210306,-3.552094,-1.175807,-11.55821,-98.16892,16.35535,70446050.0,65.0
261,4.33105479599908,-2.404918,0.3256807,-11.03752,-89.33099,11.71914,70477940.0,67.0
262,4.347648875787854,-4.015669,1.861977,-8.960086,-66.71814,25.07987,70493830.0,68.0
263,4.364242955110967,-5.017109,1.117063,-2.927968,-62.58606,64.16186,70509820.0,69.0
264,4.380837034899741,-5.446934,-1.441891,-0.3854524,-166.5616,72.5302,70525660.0,70.0
265,4.397431114688516,-6.250555,-2.180458,0.4656736,139.9295,69.81398,70541760.0,71.0
266,4.41402519447729,-6.238261,-1.051946,1.511819,124.191,73.28235,70557890.0,72.0
267,4.430619273800403,-6.833906,0.9721962,-0.284084,-2.249367,79.40171,70574150.0,73.0
268,4.447213353589177,-8.018267,1.301742,-5.161098,-63.05384,54.29233,70590120.0,74.0
269,4.463807433377951,-5.893575,1.009325,-7.915629,-80.43037,34.34529,70606020.0,75.0
270,4.480401513166726,-4.282653,0.8680347,-9.093936,-84.54735,23.89149,70621896.0,76.0
271,4.4969955929555,-3.93194,0.2462573,-10.33656,-89.08168,20.38527,70637880.0,77.0
272,4.513589672278613,-1.222785,-0.3546158,-11.66319,-90.70168,4.459823,70653750.0,78.0
273,4.530183752067387,0.8279801,-2.231184,-14.53458,-109.7399,-4.012344,70669650.0,79.0
274,4.546777831856161,0.9080793,-2.102088,-16.90971,-104.8027,-3.034092,70685680.0,80.0
275,4.563371911644936,-1.762304,-3.037282,-15.56776,-120.8858,7.454939,70701810.0,81.0
276,4.579965990968049,2.487079,-3.626401,-13.8498,-133.6161,-11.81296,70717970.0,82.0
277,4.596560070756823,4.271685,-4.788561,-13.74696,-148.817,-17.03436,70734040.0,83.0
278,4.613154150545597,3.043073,-4.971575,-13.39622,-151.5449,-11.52091,70750184.0,84.0
279,4.629748230334371,0.9809086,-3.207873,-12.20834,-129.3842,-3.456576,70766280.0,85.0
280,4.646342309657484,1.630141,-2.548831,-9.893829,-123.2031,-9.708767,70782620.0,86.0
281,4.6629363894462585,1.328751,-2.176948,-7.66705,-121.784,-9.523335,70798776.0,87.0
282,4.679530469235033,-0.5889767,-1.947985,-6.250624,-121.3153,7.154936,70814904.0,88.0
283,4.696124549023807,-3.021722,-2.091006,-4.635111,-133.8463,33.74049,70831090.0,89.0
