,x_accel,y_accel,z_accel,pitch,roll,PicotimeUs,packet
23,10.12201976776123,0.04754631966352463,0.028090959414839745,30.44548988342285,-89.69561004638672,66544812.0,81.0
24,10.142009735107422,0.045695479959249496,0.017892569303512573,20.992069244384766,-89.72618103027344,66561080.0,82.0
25,10.165559768676758,0.0605938695371151,0.05781356990337372,42.121009826660156,-89.50395965576172,66577288.0,83.0
26,10.133440017700195,0.053464580327272415,0.040257859975099564,36.287899017333984,-89.63162231445312,66600568.0,84.0
27,10.130220413208008,0.04413251951336861,0.11607439815998077,67.22335815429688,-89.25486755371094,66616832.0,85.0
28,10.12343978881836,0.036734968423843384,0.0719413235783577,62.08539962768555,-89.56954956054688,66632948.0,86.0
29,10.118450164794922,0.01660219021141529,0.02874194085597992,59.07147979736328,-89.84188842773438,66649208.0,87.0
30,10.085630416870117,0.09431581944227219,0.06536286324262619,36.18560028076172,-89.29434204101562,66665656.0,88.0
31,10.07804012298584,0.054681990295648575,0.060405831784009933,48.364288330078125,-89.55555725097656,66681928.0,89.0
32,10.107449531555176,0.011932539753615856,0.0599101185798645,79.61023712158203,-89.65837860107422,66698192.0,90.0
33,10.09099006652832,0.01627672091126442,0.04262230172753334,68.65470886230469,-89.75003051757812,66714448.0,91.0
34,10.125980377197266,0.05980677157640457,0.08183436095714569,54.312129974365234,-89.39064025878906,66730916.0,92.0
35,10.138099670410156,0.06415977329015732,0.11376769840717316,60.113609313964844,-89.2431411743164,66747180.0,93.0
36,10.1220703125,0.07536899298429489,0.013531549833714962,7.598606109619141,-89.56604766845703,66763480.0,94.0
37,10.101079940795898,0.04632297158241272,0.025055749341845512,28.80076026916504,-89.71346282958984,66779724.0,95.0
38,10.120519638061523,0.06927573680877686,0.030517730861902237,23.690650939941406,-89.55693054199219,66796016.0,96.0
39,10.094459533691406,0.07803536206483841,0.06338565796613693,38.34247970581055,-89.41172790527344,66812240.0,97.0
40,10.130640029907227,0.05089915916323662,0.042969848960638046,39.79404067993164,-89.64472198486328,66828500.0,98.0
41,10.104089736938477,0.03956642001867294,0.04739261046051979,49.914058685302734,-89.65216827392578,66844728.0,99.0
42,10.092809677124023,0.06860008835792542,0.07369226962327957,46.85464096069336,-89.40377044677734,66861020.0,100.0
43,10.091690063476562,0.05211041867733002,0.06554832309484482,51.33890914916992,-89.53504943847656,66877240.0,101.0
44,10.087260246276855,0.07631883025169373,0.09274608641862869,50.2670783996582,-89.29480743408203,66893408.0,102.0
45,10.116990089416504,0.07658489048480988,0.07391805201768875,43.482879638671875,-89.40545654296875,66909672.0,103.0
46,10.126420021057129,0.06799238175153732,0.07849959284067154,48.687320709228516,-89.413818359375,66925976.0,104.0
47,10.097200393676758,0.06497833132743835,0.040171679109334946,30.76910972595215,-89.58025360107422,66942292.0,105.0
48,10.12660026550293,0.11639170348644257,0.04926757887005806,22.8564395904541,-89.25314331054688,66958528.0,106.0
49,10.095060348510742,0.07412783056497574,0.007081538904458284,4.042819976806641,-89.60556030273438,66974840.0,107.0
50,10.119919776916504,0.02034147083759308,0.0287203099578619,58.864471435546875,-89.80596923828125,66991176.0,108.0
51,10.105170249938965,0.03435587137937546,0.024419840425252914,35.947898864746094,-89.75523376464844,67007420.0,109.0
52,10.125240325927734,0.04653121158480644,0.04984717816114426,46.194480895996094,-89.5972671508789,67023692.0,110.0
53,10.09708023071289,0.05421309173107147,-0.001479626982472837,-1.9975199699401855,-89.68477630615234,67039872.0,111.0
54,10.12012004852295,0.059290848672389984,-0.002302743960171938,-2.2327940464019775,-89.66094207763672,67056136.0,112.0
55,10.096570014953613,0.05333428084850311,0.060103610157966614,46.166561126708984,-89.51608276367188,67072400.0,113.0
56,10.141619682312012,0.02472645975649357,0.016784269362688065,30.443479537963867,-89.86080932617188,67088588.0,114.0
57,10.1310396194458,0.04341349005699158,0.10941749811172485,65.07879638671875,-89.27570343017578,67104828.0,115.0
58,10.125679969787598,0.08406826853752136,0.041108690202236176,24.885330200195312,-89.46404266357422,67120976.0,116.0
59,10.116519927978516,0.0342642106115818,0.047206491231918335,55.34996032714844,-89.68370056152344,67137224.0,117.0
60,10.12637996673584,0.03359336033463478,0.002565867966040969,1.9060510396957397,-89.80988311767578,67153472.0,118.0
61,10.079959869384766,0.0507645308971405,-0.0148268798366189,-15.563610076904297,-89.68565368652344,67169768.0,119.0
62,10.1033296585083,0.0977320596575737,0.05023207142949104,24.35140037536621,-89.33158874511719,67186224.0,120.0
63,10.103509902954102,0.07657142728567123,0.08690489828586578,47.82011032104492,-89.33419036865234,67202480.0,121.0
64,10.114299774169922,0.05721712112426758,0.10134609788656235,60.175559997558594,-89.33872985839844,67218704.0,122.0
65,10.091679573059082,0.08760339766740799,0.11571890115737915,52.6796989440918,-89.15696716308594,67234744.0,123.0
66,10.119580268859863,0.09495159238576889,0.1257753074169159,52.51599884033203,-89.1002426147461,67250960.0,124.0
67,10.107290267944336,0.06551948189735413,0.003958404995501041,-2.524182081222534,-89.6429214477539,67267072.0,125.0
68,10.069430351257324,0.06257627159357071,-0.040545009076595306,-32.58845901489258,-89.56111907958984,67283376.0,126.0
69,10.095809936523438,0.0816749781370163,-0.008364062756299973,-6.163605213165283,-89.52381134033203,67299592.0,127.0
70,10.10060977935791,0.09435874968767166,0.044414009898900986,24.00592041015625,-89.38648986816406,67315944.0,128.0
71,10.101079940795898,0.05253149941563606,-0.002022943925112486,-5.192934989929199,-89.72535705566406,67332192.0,129.0
72,10.090359687805176,0.1000635027885437,0.045048121362924576,22.157859802246094,-89.33714294433594,67348464.0,130.0
73,10.125920295715332,0.04448286071419716,0.06914824992418289,57.65787124633789,-89.53958129882812,67364536.0,131.0
74,10.110079765319824,0.028150880709290504,0.06509391963481903,66.61504364013672,-89.6043472290039,67380832.0,132.0
75,10.095569610595703,0.022208120673894882,0.053914591670036316,67.46367645263672,-89.67697143554688,67397192.0,133.0
76,10.104889869689941,0.04100688174366951,0.06572534143924713,58.01557159423828,-89.54817962646484,67413456.0,134.0
77,10.166150093078613,0.012719810009002686,0.015191660262644291,45.858299255371094,-89.92371368408203,67429888.0,135.0
78,10.137809753417969,0.03359369933605194,0.03168610855937004,42.94839096069336,-89.7222671508789,67446112.0,136.0
79,10.115579605102539,0.08093149214982986,0.04626423865556717,30.119829177856445,-89.44140625,67462304.0,137.0
80,10.070260047912598,0.051188770681619644,0.026174239814281464,26.763479232788086,-89.69525146484375,67478544.0,138.0
81,10.078660011291504,0.04390494152903557,0.06726086884737015,55.607421875,-89.52387237548828,67494928.0,139.0
82,10.066570281982422,0.0431765615940094,-0.00835738331079483,-13.435870170593262,-89.7367935180664,67511208.0,140.0
83,10.086910247802734,0.06465154141187668,0.020712079480290413,16.16465950012207,-89.59574890136719,67527576.0,141.0
84,10.097559928894043,0.028012970462441444,0.06455986946821213,65.33216857910156,-89.58331298828125,67543840.0,142.0
85,10.115859985351562,0.03512302041053772,0.05817073956131935,58.44137954711914,-89.61628723144531,67560264.0,143.0
86,10.087530136108398,0.085393987596035,0.08769875764846802,46.02299880981445,-89.26899719238281,67576520.0,144.0
87,10.106240272521973,0.08611153811216354,0.12728290259838104,55.37525939941406,-89.1080093383789,67592832.0,145.0
88,10.118889808654785,0.08402851223945618,0.07952652126550674,42.52302169799805,-89.36627197265625,67609128.0,146.0
89,10.070590019226074,0.09890367090702057,0.046738721430301666,24.91777992248535,-89.37725830078125,67625616.0,147.0
90,10.1045503616333,0.037902530282735825,0.08440078794956207,65.8864974975586,-89.4677963256836,67641888.0,148.0
91,10.112250328063965,0.008099814876914024,-0.0001790467940736562,-50.26979064941406,-89.93933868408203,67664920.0,149.0
92,10.110870361328125,0.061143871396780014,-0.00648224912583828,-10.459269523620605,-89.6179428100586,67681352.0,150.0
93,10.11719036102295,0.09876999258995056,-0.00711256917566061,-4.577849864959717,-89.41561126708984,67697712.0,151.0
94,10.115670204162598,0.06159175932407379,0.0703965425491333,47.79573059082031,-89.44666290283203,67714048.0,152.0
95,10.115519523620605,0.055719148367643356,0.07168310135602951,51.727691650390625,-89.48737335205078,67730336.0,153.0
96,10.111189842224121,0.08314403891563416,0.12783609330654144,56.36684036254883,-89.09683990478516,67746560.0,154.0
97,10.123689651489258,0.06649349629878998,0.051569681614637375,35.61445999145508,-89.56036376953125,67762744.0,155.0
98,10.137869834899902,0.0734475776553154,0.09350301325321198,50.76716995239258,-89.30462646484375,67778968.0,156.0
99,10.1112699508667,0.043976038694381714,0.028743330389261246,29.938060760498047,-89.73895263671875,67795208.0,157.0
100,10.128009796142578,0.03025498054921627,0.05027953162789345,57.95492935180664,-89.66063690185547,67811472.0,158.0
101,10.090900421142578,0.05043068900704384,-0.03160332888364792,-27.88011932373047,-89.62188720703125,67827944.0,159.0
102,10.134590148925781,0.05675783008337021,0.04209008067846298,33.88488006591797,-89.56855773925781,67844192.0,160.0
103,10.134650230407715,0.046616628766059875,0.053768981248140335,48.42015075683594,-89.59619903564453,67860448.0,161.0
104,10.156200408935547,0.026209479197859764,0.0635559931397438,67.2806167602539,-89.61121368408203,67876688.0,162.0
105,10.09801959991455,0.019859200343489647,0.0580703504383564,70.99227905273438,-89.65611267089844,67892928.0,163.0
106,10.087900161743164,0.06878414750099182,0.044593099504709244,33.973270416259766,-89.51249694824219,67909184.0,164.0
107,10.099809646606445,0.054283611476421356,0.023852340877056122,23.215909957885742,-89.67720031738281,67925432.0,165.0
108,10.088080406188965,0.05067877843976021,-0.03640082851052284,-33.96800994873047,-89.62386322021484,67941792.0,166.0
109,10.071820259094238,0.06755655258893967,0.024372069165110588,18.154809951782227,-89.56709289550781,67958080.0,167.0
110,10.100359916687012,0.0735538899898529,0.05415195971727371,35.463871002197266,-89.46772003173828,67974328.0,168.0
111,10.096750259399414,0.05476057901978493,0.05282038822770119,43.76411819458008,-89.5772933959961,67990592.0,169.0
112,10.094229698181152,0.07442905753850937,0.07208026200532913,43.7430305480957,-89.39453125,68007008.0,170.0
113,10.10690975189209,0.08932460099458694,0.08693494647741318,43.80522918701172,-89.2802734375,68023208.0,171.0
114,10.136190414428711,0.08004025369882584,0.06687258929014206,39.315250396728516,-89.42315673828125,68039632.0,172.0
115,10.078780174255371,0.042480528354644775,-0.0019318669801577926,-8.605125427246094,-89.775390625,68055824.0,173.0
116,10.083820343017578,0.04734367877244949,0.027818970382213593,28.636890411376953,-89.67552185058594,68072216.0,174.0
117,10.110179901123047,0.04136564955115318,0.043722741305828094,45.91640090942383,-89.65418243408203,68088488.0,175.0
118,10.1106595993042,0.03861306980252266,0.010836619883775711,14.040390014648438,-89.77912902832031,68104712.0,176.0
119,10.125789642333984,0.06634996831417084,0.08081059157848358,47.747650146484375,-89.36327362060547,68120904.0,177.0
120,10.101449966430664,0.056194968521595,0.08349841088056564,55.526920318603516,-89.43110656738281,68137352.0,178.0
121,10.122710227966309,0.02932208962738514,0.05575503036379814,62.37976837158203,-89.66676330566406,68153568.0,179.0
122,10.13131046295166,0.06542087346315384,0.05729025974869728,41.49605178833008,-89.49037170410156,68169824.0,180.0
123,10.097689628601074,0.06256639957427979,0.022967280820012093,19.3797607421875,-89.63031005859375,68186040.0,181.0
124,10.10509967803955,0.062280960381031036,-0.019251089543104172,-16.78200912475586,-89.62187194824219,68202472.0,182.0
125,10.092909812927246,0.040704600512981415,-0.03855638951063156,-43.4871711730957,-89.68266296386719,68218680.0,183.0
126,10.117549896240234,0.04932086914777756,-0.01893910951912403,-20.737199783325195,-89.699951171875,68234920.0,184.0
127,10.10708999633789,0.056646838784217834,0.041201718151569366,33.44348907470703,-89.57594299316406,68251344.0,185.0
128,10.112509727478027,0.08323681354522705,0.08600185811519623,44.854820251464844,-89.29000854492188,68267784.0,186.0
129,10.05702018737793,0.07727669924497604,0.1098748967051506,54.46989059448242,-89.22400665283203,68283984.0,187.0
130,10.085949897766113,0.059442419558763504,0.11872660368680954,63.158241271972656,-89.24595642089844,68300144.0,188.0
131,10.134099960327148,0.09213549643754959,0.0829804465174675,41.424068450927734,-89.29846954345703,68316264.0,189.0
132,10.106590270996094,0.05230918154120445,0.03200063854455948,29.824180603027344,-89.6900863647461,68332560.0,190.0
133,10.140469551086426,0.10435090214014053,0.09370089322328568,40.62247848510742,-89.1577377319336,68348776.0,191.0
134,10.100760459899902,0.05784028023481369,0.058930061757564545,45.42591857910156,-89.56757354736328,68364880.0,192.0
135,10.083860397338867,0.051034439355134964,0.05760776996612549,48.234710693359375,-89.56610107421875,68381056.0,193.0
136,10.108030319213867,0.03957993909716606,0.027308590710163116,33.35721969604492,-89.74400329589844,68397296.0,194.0
137,10.129839897155762,0.05567274987697601,0.05013604834675789,41.21664047241211,-89.5592269897461,68413536.0,195.0
138,10.104009628295898,0.035734210163354874,0.054573580622673035,56.68218994140625,-89.63433074951172,68429744.0,196.0
139,10.112199783325195,0.06390730291604996,0.05070776864886284,38.519100189208984,-89.52525329589844,68445952.0,197.0
140,10.117329597473145,0.08827242255210876,0.05894032120704651,33.48686981201172,-89.3833236694336,68462416.0,198.0
141,10.130769729614258,0.09932806342840195,0.11363310366868973,47.86260986328125,-89.11599731445312,68478664.0,199.0
142,10.134269714355469,0.11336229741573334,0.0458398200571537,21.07438087463379,-89.31519317626953,68494760.0,200.0
143,10.085060119628906,0.050122298300266266,0.056298740208148956,49.705440521240234,-89.59172058105469,68510832.0,201.0
144,10.112460136413574,0.0912034809589386,0.13060720264911652,54.452110290527344,-89.04461669921875,68527128.0,202.0
145,10.100110054016113,0.060835100710392,0.07554938644170761,50.505470275878906,-89.48869323730469,68543208.0,203.0
146,10.133359909057617,0.07072696089744568,0.0010905939852818847,-0.0073528289794921875,-89.59201049804688,68559400.0,204.0
147,10.106510162353516,0.06525178998708725,0.02596643939614296,21.330270767211914,-89.59883880615234,68575784.0,205.0
148,10.144769668579102,0.03884689882397652,0.032763589173555374,40.4592399597168,-89.72265625,68592048.0,206.0
149,10.096879959106445,0.036206409335136414,0.050681550055742264,53.9533805847168,-89.63804626464844,68608328.0,207.0
150,10.111490249633789,0.06179973855614662,-0.00570575101301074,-3.9250829219818115,-89.62753295898438,68624560.0,208.0
151,10.130180358886719,0.047120820730924606,0.018822459504008293,22.138099670410156,-89.71537017822266,68640872.0,209.0
152,10.086799621582031,0.03487902134656906,0.010501369833946228,16.446369171142578,-89.8019027709961,68657128.0,210.0
153,10.129870414733887,0.04658352956175804,0.05061011016368866,45.3661003112793,-89.58746337890625,68673536.0,211.0
154,10.153570175170898,0.07361135631799698,0.10849049687385559,54.777610778808594,-89.22086334228516,68689768.0,212.0
155,10.134389877319336,0.06554023176431656,0.0754925012588501,48.29999923706055,-89.45358276367188,68705896.0,213.0
156,10.119540214538574,0.05611399933695793,0.0872761607170105,56.844539642333984,-89.40936279296875,68728968.0,214.0
157,10.124529838562012,0.020694870501756668,0.023811090737581253,45.86043930053711,-89.86588287353516,68745232.0,215.0
158,10.092700004577637,0.04947467893362045,0.051941078156232834,45.96800994873047,-89.5672607421875,68761480.0,216.0
159,10.126150131225586,0.024340499192476273,-0.03359195962548256,-52.22277069091797,-89.72747039794922,68778000.0,217.0
160,10.120880126953125,0.09724444150924683,-0.02059745043516159,-14.340490341186523,-89.39383697509766,68794256.0,218.0
161,10.1225004196167,0.08083222806453705,9.50368121266365e-05,0.10448779910802841,-89.55259704589844,68810496.0,219.0
162,10.111889839172363,0.0597979798913002,0.10559380054473877,57.266441345214844,-89.25975799560547,68826896.0,220.0
163,10.130220413208008,0.05769455060362816,0.1226079985499382,64.13834381103516,-89.22466278076172,68843288.0,221.0
164,10.136369705200195,0.07472246140241623,0.0812138095498085,46.48945999145508,-89.38761901855469,68859416.0,222.0
165,10.087420463562012,0.06565134972333908,0.10293179750442505,57.032249450683594,-89.29763793945312,68875648.0,223.0
166,10.127779960632324,0.08198249340057373,0.07062706351280212,40.081581115722656,-89.39320373535156,68892040.0,224.0
167,10.10595989227295,0.08146081864833832,0.04800355061888695,29.9897403717041,-89.47119903564453,68908320.0,225.0
168,10.11238956451416,0.10080169886350632,0.08021771162748337,37.81517028808594,-89.24799346923828,68924616.0,226.0
169,10.110879898071289,0.059640150517225266,0.061891309916973114,46.107749938964844,-89.53912353515625,68940728.0,227.0
170,10.127969741821289,0.04044051840901375,0.09668994694948196,66.6069564819336,-89.39138793945312,68956864.0,228.0
171,10.11244010925293,0.025591859593987465,0.0678480863571167,69.17942810058594,-89.60935974121094,68973176.0,229.0
172,10.117349624633789,0.039190471172332764,0.0541900098323822,53.68003845214844,-89.623046875,68989432.0,230.0
173,10.09197998046875,0.036240771412849426,0.003264219034463167,1.9677330255508423,-89.79560089111328,69005624.0,231.0
174,10.121769905090332,0.04671970009803772,0.019719449803233147,21.74148941040039,-89.7028579711914,69021920.0,232.0
175,10.090270042419434,0.06716062873601913,0.06661538779735565,43.26448059082031,-89.43256378173828,69038224.0,233.0
176,10.082810401916504,0.07782384753227234,0.09716235846281052,50.70335006713867,-89.27327728271484,69054416.0,234.0
177,10.129469871520996,0.08104495704174042,0.07435967773199081,41.927650451660156,-89.38627624511719,69070576.0,235.0
178,,,,,,,
179,10.114999771118164,0.04778468981385231,0.0009590751142241061,-3.2787280082702637,-89.73915100097656,69103240.0,237.0
180,10.115449905395508,0.02632628008723259,0.0022506890818476677,4.751944065093994,-89.86370849609375,69119632.0,238.0
181,10.124119758605957,0.045728251338005066,0.056249380111694336,47.325279235839844,-89.55558013916016,69135968.0,239.0
182,10.092659950256348,0.0024180440232157707,0.04872056096792221,88.33162689208984,-89.72772216796875,69152160.0,240.0
183,10.132610321044922,0.07350438088178635,0.030729439109563828,26.058670043945312,-89.51209259033203,69168488.0,241.0
184,10.074119567871094,0.06121997907757759,0.03323988988995552,28.74329948425293,-89.60958099365234,69184712.0,242.0
185,,,,,,,
186,10.109700202941895,0.0889582484960556,0.11712159961462021,52.207279205322266,-89.15614318847656,69217112.0,244.0
187,10.089059829711914,0.049836669117212296,0.10867729783058167,65.44020080566406,-89.3357162475586,69233280.0,245.0
188,10.110699653625488,0.06962709873914719,0.05396335944533348,36.53839111328125,-89.51094055175781,69249408.0,246.0
189,10.115019798278809,0.07160615175962448,-0.033389728516340256,-23.896129608154297,-89.52557373046875,69265664.0,247.0
190,10.08743953704834,0.12567360699176788,-0.04643459990620613,-20.097049713134766,-89.2039566040039,69281872.0,248.0
191,10.041589736938477,0.04919864982366562,-0.1037634015083313,-64.680419921875,-89.32975006103516,69298016.0,249.0
192,10.133970260620117,0.05663461983203888,0.08658882230520248,48.92430114746094,-89.31037139892578,69314304.0,250.0
193,10.138899803161621,0.057378221303224564,0.11424320191144943,62.090309143066406,-89.2618637084961,69330616.0,251.0
194,10.137229919433594,0.05098823830485344,0.15579469501972198,71.32687377929688,-89.0499267578125,69346768.0,252.0
195,10.124139785766602,0.13438570499420166,0.12547330558300018,42.897850036621094,-88.93299102783203,69362912.0,253.0
196,10.11421012878418,0.10393939912319183,0.06857164949178696,32.501590728759766,-89.33000183105469,69378864.0,254.0
197,10.044260025024414,0.08150172978639603,0.02409541979432106,15.435210227966309,-89.53589630126953,69394952.0,0.0
198,10.088990211486816,0.02969799004495144,0.01318345032632351,25.253950119018555,-89.84805297851562,69411136.0,1.0
199,10.106389999389648,-0.00780410785228014,0.01640181988477707,115.77420043945312,-89.88326263427734,69427448.0,2.0
200,10.095199584960938,0.027231749147176743,0.049045380204916,64.83365631103516,-89.6527328491211,69443872.0,3.0
201,10.122090339660645,0.03504490107297897,0.022142790257930756,31.47001075744629,-89.7696762084961,69460144.0,4.0
202,10.083840370178223,0.03798098862171173,0.038845568895339966,44.986488342285156,-89.68228149414062,69476336.0,5.0
203,10.092940330505371,0.05335807055234909,0.05128974840044975,43.573848724365234,-89.56745910644531,69492656.0,6.0
204,10.106780052185059,0.0807531476020813,0.07192718982696533,41.37290954589844,-89.36551666259766,69508920.0,7.0
205,10.24606990814209,-0.42288100719451904,-4.782886981964111,-82.0981216430664,-62.49127960205078,69525296.0,8.0
206,8.30992317199707,1.2678190469741821,3.6201059818267822,47.56108093261719,-59.4339599609375,69541280.0,9.0
207,12.705989837646484,3.1434760093688965,4.925837993621826,25.259309768676758,-65.26477813720703,69557176.0,10.0
208,11.951849937438965,0.9543176889419556,1.1347090005874634,34.88145065307617,-85.14859771728516,69573072.0,11.0
209,11.962630271911621,0.40787509083747864,-1.9335709810256958,-67.82279968261719,-79.11402130126953,69588976.0,12.0
210,10.433810234069824,-1.5041910409927368,-3.175575017929077,-129.1981964111328,-70.01936340332031,69604864.0,13.0
211,7.869729042053223,-1.2299649715423584,-4.058258056640625,-113.96499633789062,-60.30202102661133,69620992.0,14.0
212,-2.171541929244995,-3.988675117492676,-11.278849601745605,-143.568603515625,14.37952995300293,69637136.0,15.0
213,-0.3055002987384796,-1.5150439739227295,-6.9479498863220215,-107.39830017089844,0.8540955781936646,69653288.0,16.0
214,6.4574971199035645,-2.0972719192504883,-7.437106132507324,-121.73919677734375,-42.75516128540039,69669400.0,17.0
215,7.547514915466309,-1.6943720579147339,-5.52947998046875,-119.6677017211914,-54.01988983154297,69685552.0,18.0
216,5.549139976501465,-1.7144149541854858,-5.3538007736206055,-120.0083999633789,-43.55046844482422,69701704.0,19.0
217,10.169549942016602,1.9337799549102783,-3.2978100776672363,-36.33134078979492,-70.13831329345703,69717832.0,20.0
218,12.461000442504883,3.078629970550537,-0.42243659496307373,-4.113277912139893,-75.84258270263672,69733912.0,21.0
219,11.328319549560547,0.9930835962295532,0.9446462988853455,41.67076110839844,-83.20437622070312,69749840.0,22.0
220,7.5411529541015625,-1.38749098777771,-0.21797870099544525,-151.8363037109375,-76.66265869140625,69765728.0,23.0
221,5.72304105758667,-1.4122250080108643,-13.127180099487305,-103.73979949951172,-20.67521095275879,69781888.0,24.0
222,10.115830421447754,-5.426900863647461,-4.77114200592041,-166.7429962158203,-56.5006217956543,69805024.0,25.0
223,12.283249855041504,-2.7276389598846436,-2.1664628982543945,-164.4512939453125,-76.23222351074219,69821136.0,26.0
224,11.702719688415527,-2.481415033340454,-1.5806230306625366,-166.91619873046875,-76.0807876586914,69837240.0,27.0
225,11.16845989227295,-1.717702031135559,-1.2634650468826294,-159.92599487304688,-79.57848358154297,69853368.0,28.0
226,9.106775283813477,-2.5829710960388184,-2.0548760890960693,-163.7528076171875,-68.87181091308594,69869544.0,29.0
227,9.006192207336426,-2.637176036834717,-3.241575002670288,-156.2664031982422,-64.52481842041016,69885648.0,30.0
228,8.233341217041016,-3.4161629676818848,-5.071140766143799,-157.17860412597656,-52.148529052734375,69901776.0,31.0
229,8.082793235778809,-3.7181589603424072,-5.909151077270508,-157.3491973876953,-48.73168182373047,69917824.0,32.0
230,7.231682777404785,-3.9789199829101562,-9.082908630371094,-150.69810485839844,-34.84577178955078,69933976.0,33.0
231,6.763020992279053,-4.608335018157959,-11.003439903259277,-152.8603973388672,-28.90703010559082,69950328.0,34.0
232,4.725135803222656,-4.2640228271484375,-10.210760116577148,-150.81759643554688,-22.299379348754883,69966432.0,35.0
233,14.976349830627441,0.9871343970298767,-18.673049926757812,-86.8882064819336,-39.31861877441406,69982504.0,36.0
234,4.477697849273682,-3.213186025619507,-12.32876968383789,-134.2135009765625,-15.193739891052246,69998544.0,37.0
235,4.201398849487305,-1.840440034866333,-9.509392738342285,-110.35070037841797,-24.04050064086914,70014632.0,38.0
236,4.307365894317627,-0.3585813045501709,-8.055253982543945,-92.63484191894531,-28.67860984802246,70030744.0,39.0
237,5.406126976013184,-1.53774094581604,-7.720219135284424,-109.0718994140625,-35.11273956298828,70046664.0,40.0
238,5.587110996246338,-1.6039420366287231,-7.777215957641602,-109.41419982910156,-35.2005500793457,70062736.0,41.0
239,5.0061798095703125,-3.7825820446014404,-7.748439788818359,-150.09120178222656,-29.516340255737305,70078784.0,42.0
240,3.8297550678253174,-1.802569031715393,-6.625075817108154,-115.43810272216797,-28.938650131225586,70094896.0,43.0
241,2.029228925704956,3.097166061401367,-5.547397136688232,-31.554000854492188,-15.63463020324707,70111032.0,44.0
242,-0.9003251791000366,2.2468650341033936,2.8735179901123047,32.288719177246094,15.651579856872559,70126952.0,45.0
243,-0.678287923336029,-1.2470289468765259,-1.7402980327606201,-122.6875991821289,13.213129997253418,70142816.0,46.0
244,-1.994202971458435,-0.7409703731536865,-2.4214670658111572,-103.28500366210938,39.57810974121094,70159112.0,47.0
245,-3.7461910247802734,2.563354969024658,-3.543272018432617,-30.976940155029297,40.010189056396484,70175216.0,48.0
246,-6.255016803741455,5.115367889404297,-6.107594013214111,-14.152219772338867,37.98503112792969,70191112.0,49.0
247,-5.426354885101318,3.101583957672119,-6.338169097900391,-34.78004837036133,37.37110900878906,70207000.0,50.0
248,-5.018115997314453,1.7043019533157349,-6.029388904571533,-63.957550048828125,38.76784896850586,70222864.0,51.0
249,-4.220963954925537,1.8705530166625977,-5.584794044494629,-57.31705093383789,35.242401123046875,70238704.0,52.0
250,-3.6758170127868652,2.184537887573242,-6.072565078735352,-51.482521057128906,29.021270751953125,70254608.0,53.0
251,-3.4187519550323486,1.7375750541687012,-7.386198997497559,-67.16105651855469,23.711200714111328,70270464.0,54.0
