,time_stamps,x_accel,y_accel,z_accel,pitch,roll
4648,1887039.9842737813,-16.04047,16.03927,10.45591,-14.1191,39.49374
4649,1887040.0000876102,16.04738,-16.04804,10.38872,159.2037,-41.47034
4650,1887040.0159014391,0.1007007,16.04663,10.66213,17.35336,4.278442
4651,1887040.031715268,10.31639,6.870948,-10.62779,-16.64846,-38.78553
4652,1887040.0475290967,5.817409,14.49924,0.3679962,-1.316998,-19.01629
4653,1887040.0633429256,12.08396,19.10135,-12.34888,-1.971892,-28.07615
4654,1887040.0791567545,18.85983,-11.93649,-12.28461,-159.5463,-44.89682
4655,1887040.0949705835,5.986532,13.18305,-7.34373,-17.32686,-14.7064
4656,1887040.1107844124,9.702604,9.392271,1.663899,-0.03666151,-47.22618
4657,1887040.126598241,6.189141,5.64527,-5.375708,-11.35939,-35.67099
4658,1887040.142,9.854307,7.311148,-0.6410003,-1.240423,-53.84799
4659,1887040.1582258989,6.786102,8.290089,-0.4454964,-0.4329141,-37.46706
4660,1887040.1740397278,7.800163,7.883764,0.935876,0.8662277,-44.99597
4661,1887040.1898535567,9.392677,9.558337,-0.0464732,0.002513423,-44.47788
4662,1887040.2056673854,8.679243,11.5552,-0.3472576,-0.1409023,-36.12378
4663,1887040.2214812143,9.739161,9.619502,0.4479453,0.2968893,-46.29934
4664,1887040.2372950432,5.552826,5.437431,-4.958608,-11.31634,-34.29786
4665,1887040.253108872,8.978323,4.637828,-2.812251,-7.38291,-60.81826
4666,1887040.268922701,10.20002,6.738506,7.475988,8.215518,-42.9945
4667,1887040.2847365297,8.186806,8.844782,2.247327,1.859927,-40.78429
4668,1887040.3005503586,9.420568,8.337868,1.78264,1.478632,-48.48447
4669,1887040.3163641875,7.128434,5.957858,9.114142,15.37063,-30.98792
4670,1887040.3321780164,18.36427,18.16587,5.268383,2.188752,-44.27761
4671,1887040.347991845,19.48786,-1.893946,-17.12513,-120.2209,-44.37984
4672,1887040.363805674,15.33213,5.966816,-0.5381572,-10.61719,-64.90701
4673,1887040.379619503,8.409122,10.31475,-0.958824,-1.505333,-35.16433
4674,1887040.3954333318,8.210264,7.769476,0.6065764,0.5632338,-47.4082
4675,1887040.4112471608,8.856207,6.178985,0.01756201,-0.01146785,-56.08629
4676,1887040.4270609894,9.728845,7.110255,-0.01763683,-0.02230392,-53.71518
4677,1887040.4428748183,8.738717,7.933853,-0.06640713,-0.05940742,-47.07364
4678,1887040.4586886473,8.943529,6.206196,-0.6466108,-1.008462,-55.96361
4679,1887040.4745024762,8.007286,6.251064,-1.126968,-1.643274,-51.14703
4680,1887040.490316305,9.833572,5.91294,0.9646939,1.597691,-59.14471
