,time_stamps,x_accel,y_accel,z_accel,pitch,roll
217,1886286.5902116394,4.397001,-8.867166,0.896991,179.3472,-26.26909
218,1886286.6062115552,4.400188,-8.844325,0.8546465,179.3748,-26.35449
219,1886286.622211471,4.37034,-8.852815,0.8741146,179.3618,-26.14372
220,1886286.6382113865,4.42338,-8.847199,0.8695971,179.3643,-26.48606
221,1886286.6542113023,4.441612,-8.866031,0.9036219,179.3422,-26.49521
222,1886286.670211218,4.40034,-8.850676,0.8790122,179.3579,-26.30482
223,1886286.6862111336,4.396213,-8.866378,0.9304208,179.3227,-26.2406
224,1886286.7022110494,4.382872,-8.861485,0.9441807,179.312,-26.1819
225,1886286.7182109652,4.385847,-8.891162,0.9347828,179.3233,-26.12521
226,1886286.7342108807,4.412002,-8.896284,0.86489,179.3746,-26.28686
227,1886286.7502107965,4.410307,-8.924809,0.8837582,179.3651,-26.17654
228,1886286.7662107123,4.38859,-8.884565,0.8597876,179.3767,-26.18098
229,1886286.7822106278,4.364871,-8.874077,0.8660096,179.3707,-26.0728
230,1886286.7982105436,4.368963,-8.890265,0.9054179,179.3445,-26.05086
231,1886286.8142104591,4.382301,-8.89404,0.976157,179.2939,-26.09921
232,1886286.830210375,4.420266,-8.862096,0.9013493,179.3433,-26.42465
233,1886286.8462102907,4.391741,-8.858901,0.8809397,179.3577,-26.24266
234,1886286.8622102062,4.447068,-8.869356,0.8745892,179.3638,-26.54697
235,1886286.878210122,4.415969,-8.851007,0.865335,179.3679,-26.39454
236,1886286.8942100378,4.421478,-8.885804,0.890267,179.3548,-26.33312
237,1886286.9102099533,4.406946,-8.852653,0.8862958,179.3528,-26.35195
238,1886286.926209869,4.424886,-8.82348,0.8923632,179.3441,-26.53512
239,1886286.9422097849,4.448227,-8.863658,0.8821959,179.3575,-26.53897
240,1886286.9582097004,4.433323,-8.856903,0.8423931,179.3855,-26.48159
241,1886286.9742096162,4.41244,-8.858382,0.8599607,179.3729,-26.35832
242,1886286.990209532,4.37372,-8.839137,0.8617173,179.3689,-26.20229
243,1886287.0062094475,4.440956,-8.893237,0.8705122,179.3702,-26.44969
244,1886287.0222093633,4.428287,-8.874944,0.8563082,179.3779,-26.40999
245,1886287.038209279,4.433484,-8.864495,0.8635069,179.3712,-26.4691
246,1886287.0542091946,4.354277,-8.876379,0.9094772,179.3395,-25.96169
247,1886287.0702091104,4.430392,-8.871103,0.9356221,179.3197,-26.45619
248,1886287.086209026,4.438004,-8.866266,0.845581,179.3845,-26.4947
249,1886287.1022089417,4.423682,-8.895949,0.8279576,179.4013,-26.32526
250,1886287.1182088575,4.428714,-8.892453,0.8951484,179.3522,-26.36157
251,1886287.134208773,4.433527,-8.844699,1.003142,179.2662,-26.48935
252,1886287.1502086888,4.423234,-8.81622,0.9234407,179.3202,-26.52312
253,1886287.1662086046,4.463145,-8.878016,0.8766846,179.3635,-26.58466
254,1886287.1822085201,4.42835,-8.910053,0.8224489,179.4071,-26.3034
255,1886287.198208436,4.390395,-8.911102,0.8773592,179.3677,-26.09595
256,1886287.2142083517,4.418921,-8.891814,0.8203616,179.4063,-26.35238
257,1886287.2302082672,4.434702,-8.861873,0.8275906,179.397,-26.50246
258,1886287.246208183,4.429816,-8.817938,0.832623,179.3873,-26.58109
259,1886287.2622080988,4.368993,-8.854486,0.8740671,179.3621,-26.10614
260,1886287.2782080143,4.406007,-8.933558,0.9385453,179.3271,-26.12507
261,1886287.29420793,4.422637,-8.92638,0.8307898,179.4034,-26.27257
262,1886287.3102078459,4.398443,-8.925663,0.8846578,179.3646,-26.10742
263,1886287.3262077614,4.411107,-8.891115,0.9848548,179.287,-26.26215
264,1886287.3422076772,4.403754,-8.904899,0.9560885,179.31,-26.1764
265,1886287.3582075927,4.411638,-8.869646,0.9058066,179.3412,-26.3427
266,1886287.3742075085,4.41889,-8.876894,0.8339802,179.3943,-26.36768
267,1886287.3902074243,4.460556,-8.862536,0.8935959,179.349,-26.62631
268,1886287.4062073398,4.410853,-8.874029,0.8499974,179.3823,-26.29503
269,1886287.4222072556,4.418812,-8.922583,0.9296741,179.3318,-26.21222
270,1886287.4382071714,4.428227,-8.912355,0.8880817,179.3602,-26.31791
271,1886287.454207087,4.41624,-8.863927,0.8494461,179.3813,-26.38718
272,1886287.4702070027,4.412886,-8.822453,0.9123807,179.3292,-26.45996
273,1886287.4862069185,4.403932,-8.854937,0.8992811,179.3437,-26.31211
274,1886287.502206834,4.405191,-8.950841,0.8742685,179.3755,-26.0714
275,1886287.5182067498,4.420401,-8.854847,0.8243621,179.3984,-26.46737
276,1886287.5342066656,4.393909,-8.815081,0.8085976,179.4046,-26.39488
277,1886287.5502065811,4.380486,-8.817568,0.8759741,179.3553,-26.29546
278,1886287.566206497,4.36837,-8.869532,0.9150335,179.3344,-26.0782
279,1886287.5822064127,4.418873,-8.885502,0.8219743,179.4042,-26.37137
280,1886287.5982063282,4.398066,-8.859087,0.8169779,179.4043,-26.3011
281,1886287.614206244,4.370128,-8.858601,0.8444904,179.3842,-26.13867
282,1886287.6302061595,4.395346,-8.884409,0.8903374,179.3545,-26.21511
283,1886287.6462060753,4.395713,-8.865442,0.9078506,179.339,-26.2597
284,1886287.662205991,4.374202,-8.809675,0.870816,179.358,-26.2991
285,1886287.6782059066,4.346194,-8.857968,0.8908152,179.3503,-25.99094
286,1886287.6942058224,4.37787,-8.920977,0.8906603,179.3595,-26.02738
287,1886287.7102057382,4.378882,-8.961755,0.9423594,179.3286,-25.90477
288,1886287.7262056537,4.387603,-8.942129,0.8440999,179.396,-26.04829
289,1886287.7422055695,4.38201,-8.888453,0.8816792,179.3613,-26.14303
290,1886287.7582054853,4.366368,-8.928335,0.9091396,179.3474,-25.92351
291,1886287.7742054008,4.40359,-8.861216,0.8730996,179.3638,-26.35636
292,1886287.7902053166,4.355597,-8.815718,0.8716504,179.3582,-26.1673
293,1886287.8062052324,4.396048,-8.871502,0.8025525,179.4164,-26.27601
294,1886287.822205148,4.393629,-8.907247,0.9464774,179.3174,-26.11242
295,1886287.8382050637,4.425709,-8.98193,0.9436316,179.3307,-26.10423
296,1886287.8542049795,4.418143,-8.982933,0.8636202,179.3875,-26.08298
297,1886287.870204895,4.363517,-8.942093,0.8340713,179.4031,-25.89429
298,1886287.8862048108,4.386066,-8.897067,0.8742119,179.368,-26.15778
299,1886287.9022047264,4.388321,-8.840851,0.8911547,179.3475,-26.29993
300,1886287.9182046421,4.442416,-8.824454,0.9057777,179.3344,-26.63654
301,1886287.934204558,4.363789,-8.902542,0.8404418,179.3931,-25.94725
302,1886287.9502044735,4.358081,-8.910351,0.8403725,179.3943,-25.95795
303,1886287.9662043892,4.41138,-8.911132,0.8446752,179.3913,-26.26573
304,1886287.982204305,4.393007,-8.86596,0.9119036,179.3361,-26.23849
305,1886287.9982042206,4.39548,-8.870062,0.8561378,179.3773,-26.25654
306,1886288.0142041363,4.391417,-8.846768,0.9798481,179.2835,-26.26067
307,1886288.030204052,4.397475,-8.850904,0.9620522,179.2972,-26.289
308,1886288.0462039676,4.398081,-8.859938,0.9538083,179.3047,-26.26665
309,1886288.0622038834,4.383058,-8.919019,0.8754118,179.3702,-26.03929
310,1886288.0782037992,4.38802,-9.013273,0.8805007,179.3797,-25.82857
311,1886288.0942037147,4.364814,-8.970984,0.8357593,179.4057,-25.84742
312,1886288.1102036305,4.321552,-8.848242,0.9562624,179.3007,-25.9059
313,1886288.1262035463,4.338774,-8.853206,0.897205,179.3449,-26.00326
314,1886288.1422034618,4.336187,-8.922655,0.8740609,179.3717,-25.7911
315,1886288.1582033776,4.376869,-8.927445,0.8286509,179.405,-26.04352
316,1886288.1742032932,4.35077,-8.897758,0.8348838,179.3965,-25.95155
317,1886288.190203209,4.371863,-8.819372,0.9324723,179.3138,-26.27307
318,1886288.2062031247,4.343805,-8.830927,0.9616242,179.2943,-26.03803
319,1886288.2222030403,4.317297,-8.845011,0.9451464,179.3086,-25.87046
320,1886288.238202956,4.372825,-8.904598,0.9197959,179.3362,-26.05037
321,1886288.2542028718,4.330973,-8.880389,0.9237252,179.3297,-25.85972
322,1886288.2702027874,4.35049,-8.886588,0.8745583,179.3662,-25.98635
323,1886288.2862027031,4.335204,-8.891517,0.8610224,179.3768,-25.8773
324,1886288.302202619,4.325056,-8.917868,0.9006097,179.352,-25.74462
325,1886288.3182025345,4.352053,-8.914039,0.98645,179.2896,-25.89948
326,1886288.3342024502,4.363372,-8.885643,0.9282359,179.3272,-26.04708
327,1886288.350202366,4.332182,-8.889268,0.8642353,179.3741,-25.859
328,1886288.3662022816,4.316134,-8.911179,0.900931,179.3507,-25.7128
329,1886288.3822021973,4.353316,-8.902596,0.939077,179.3219,-25.95612
330,1886288.3982021129,4.348415,-8.908202,0.9127247,179.3418,-25.8973
331,1886288.4142020287,4.371627,-8.902298,0.9122442,179.3413,-26.05093
332,1886288.4302019444,4.384722,-8.918946,0.8734101,179.3717,-26.07542
333,1886288.44620186,4.426973,-8.853812,0.8975389,179.3448,-26.49045
334,1886288.4622017758,4.392412,-8.836525,0.8848682,179.3515,-26.30239
335,1886288.4782016915,4.384646,-8.873582,0.8900656,179.3531,-26.16631
336,1886288.494201607,4.407572,-8.959169,0.8690374,179.3804,-26.07918
337,1886288.5102015228,4.390471,-8.924633,0.8087555,179.419,-26.10356
338,1886288.5262014386,4.429702,-8.880239,0.8350491,179.394,-26.44499
339,1886288.5422013542,4.412077,-8.832704,0.9669653,179.2906,-26.4059
340,1886288.55820127,4.403851,-8.840878,0.930597,179.3187,-26.34725
341,1886288.5742011857,4.392254,-8.895565,0.898948,179.3499,-26.14176
342,1886288.5902011013,4.427726,-8.998,0.8526875,179.3972,-26.09249
343,1886288.606201017,4.429118,-8.900504,0.8523709,179.3842,-26.38026
344,1886288.6222009328,4.45296,-8.873516,0.8738871,179.3649,-26.55868
345,1886288.6382008484,4.440261,-8.8859,0.8523361,179.3823,-26.43623
346,1886288.6542007641,4.410979,-8.856972,0.9169792,179.3311,-26.34216
347,1886288.6702006797,4.420979,-8.869163,0.9471462,179.311,-26.3666
348,1886288.6862005955,4.432753,-8.816512,0.919996,179.3228,-26.59059
349,1886288.7022005112,4.502883,-8.850033,0.9237453,179.3252,-26.87186
350,1886288.7182004268,4.52498,-8.853385,0.8680958,179.3663,-26.97388
351,1886288.7342003426,4.445308,-8.827863,0.8733047,179.3588,-26.57725
352,1886288.7502002583,4.463198,-8.808073,0.9470883,179.3015,-26.75319
353,1886288.7662001739,4.492999,-8.762998,0.9199902,179.3145,-27.04905
354,1886288.7822000897,4.493824,-8.784348,0.8655655,179.3581,-26.97676
355,1886288.7982000054,4.470204,-8.851127,0.9161474,179.3309,-26.63908
356,1886288.814199921,4.485081,-8.868578,0.9147413,179.3345,-26.7086
357,1886288.8301998368,4.471485,-8.833692,0.8693502,179.3626,-26.74027
358,1886288.8461997525,4.498137,-8.843132,0.8411085,179.3846,-26.8697
359,1886288.862199668,4.451243,-8.800981,0.8447487,179.3759,-26.70819
360,1886288.8781995839,4.468101,-8.917433,0.9550066,179.313,-26.45612
