,time_stamps,x_accel,y_accel,z_accel,pitch,roll
37,1884052.7401480635,8.176449,5.075213,-2.166411,-4.720834,-56.51498
38,1884052.7559390094,8.404631,4.776144,-1.959859,-4.833153,-58.71163
39,1884052.7717299552,7.591393,4.966024,-3.132953,-7.136729,-51.53129
40,1884052.787520901,7.966884,4.577758,-2.509018,-6.711369,-57.26038
41,1884052.803311847,8.092778,4.60573,-2.765532,-7.314457,-56.38285
42,1884052.8191027928,7.855413,4.703338,-3.097162,-7.85942,-54.13075
43,1884052.8348937386,8.456564,4.657074,-0.7600656,-1.95857,-61.23608
44,1884052.8506846845,8.932551,4.943343,0.1071499,0.2213512,-61.00682
45,1884052.8664756303,8.863792,5.187449,-1.547192,-3.209951,-58.18445
46,1884052.8822665764,8.469055,4.686092,-2.219,-5.728392,-58.47844
47,1884052.8980575223,8.395105,4.694136,-2.288335,-5.841882,-58.07043
48,1884052.913848468,8.361853,4.74881,-2.163827,-5.399774,-58.02162
49,1884052.929639414,8.386539,4.937434,-2.035018,-4.709725,-57.45255
50,1884052.9454303598,8.350223,4.958451,-2.181591,-5.000859,-56.97204
51,1884052.9612213057,8.292721,5.053207,-2.551788,-5.629152,-55.52839
52,1884052.9770122515,8.342995,5.148875,-2.149232,-4.579038,-56.27916
53,1884052.9928031974,8.350178,5.179989,-2.514075,-5.284243,-55.31725
54,1884053.0085941432,8.228073,5.086136,-2.606584,-5.681771,-55.19363
55,1884053.024385089,8.338686,5.029345,-2.523179,-5.62025,-56.07462
56,1884053.040176035,8.349747,4.971951,-2.335991,-5.323267,-56.73253
57,1884053.0559669808,8.353007,4.908033,-2.29357,-5.362196,-57.07569
58,1884053.0717579266,8.396429,4.972749,-2.185899,-4.982447,-57.10601
59,1884053.0875488725,8.385688,4.998613,-2.285025,-5.153523,-56.72029
60,1884053.1033398183,8.358757,5.016283,-2.301402,-5.154993,-56.54293
61,1884053.1191307642,8.312967,5.050372,-2.335362,-5.162313,-56.16397
62,1884053.13492171,8.349329,5.006376,-2.343067,-5.268532,-56.52621
63,1884053.1507126559,8.346501,4.969654,-2.335219,-5.327334,-56.67851
64,1884053.1665036017,8.354838,5.024161,-2.310731,-5.160279,-56.48151
65,1884053.1822945476,8.351362,5.092101,-2.3837,-5.18344,-56.00055
66,1884053.1980854934,8.338086,4.896345,-2.352211,-5.52663,-57.01417
67,1884053.2138764393,8.382009,4.956496,-2.424479,-5.557833,-56.61383
68,1884053.229667385,8.304519,5.085334,-2.356289,-5.140327,-55.91056
69,1884053.245458331,8.322627,4.953847,-2.299909,-5.281079,-56.80808
70,1884053.2612492768,8.305044,4.960092,-2.300736,-5.26968,-56.63126
71,1884053.2770402227,8.352846,4.937014,-2.305128,-5.327343,-56.91004
72,1884053.2928311685,8.336079,5.016588,-2.294793,-5.140553,-56.46269
73,1884053.3086221144,8.343021,5.02239,-2.356249,-5.264879,-56.36416
74,1884053.3244130602,8.367418,4.962637,-2.276203,-5.207195,-56.9308
75,1884053.340204006,8.39787,4.982519,-2.276818,-5.16762,-56.88367
76,1884053.355994952,8.321188,4.993126,-2.31782,-5.239533,-56.4721
77,1884053.3717858978,8.319984,5.007115,-2.315455,-5.205632,-56.44696
78,1884053.3875768436,8.278923,4.995585,-2.308755,-5.214862,-56.37913
79,1884053.4033677895,8.328687,4.996587,-2.327478,-5.254002,-56.51547
80,1884053.4191587353,8.353057,4.947127,-2.344434,-5.396146,-56.78795
81,1884053.4349496812,8.405053,5.028373,-2.296569,-5.120082,-56.6566
82,1884053.450740627,8.34561,4.999866,-2.246532,-5.065443,-56.70713
83,1884053.4665315729,8.352593,5.029337,-2.27816,-5.077328,-56.51568
84,1884053.4823225187,8.379149,4.969795,-2.203751,-5.027894,-57.07848
85,1884053.4981134646,8.332245,4.963841,-2.301894,-5.26401,-56.67232
86,1884053.5139044104,8.312471,5.012806,-2.292315,-5.142728,-56.42275
87,1884053.5296953563,8.342815,4.970297,-2.325834,-5.304964,-56.68827
88,1884053.545486302,8.360933,5.000523,-2.283935,-5.147962,-56.67554
89,1884053.561277248,8.356281,4.9152,-2.299139,-5.360455,-57.03773
90,1884053.5770681938,8.319184,5.010097,-2.29204,-5.147983,-56.42754
91,1884053.5928591397,8.349951,4.998038,-2.24177,-5.058343,-56.76175
92,1884053.6086500855,8.342254,4.962357,-2.294922,-5.251302,-56.76273
93,1884053.6244410314,8.319936,5.014812,-2.300237,-5.156205,-56.41609
94,1884053.6402319772,8.362955,4.989891,-2.298614,-5.202353,-56.72532
95,1884053.656022923,8.414661,4.97447,-2.300606,-5.23763,-56.94754
96,1884053.671813869,8.359499,5.018178,-2.313734,-5.178703,-56.49076
97,1884053.6876048148,8.308731,4.983763,-2.302118,-5.22373,-56.54768
98,1884053.7033957606,8.327358,4.965238,-2.344053,-5.357058,-56.60661
99,1884053.7191867065,8.342149,4.939683,-2.277138,-5.257461,-56.92725
100,1884053.7349776523,8.324235,4.990997,-2.276911,-5.152015,-56.58319
101,1884053.7507685982,8.331062,4.957343,-2.281198,-5.230462,-56.79213
102,1884053.766559544,8.366222,4.964751,-2.249305,-5.141984,-56.93178
103,1884053.7823504899,8.39344,5.012897,-2.271973,-5.09567,-56.7277
104,1884053.7981414357,8.365995,5.004783,-2.293633,-5.160801,-56.64222
105,1884053.8139323816,8.348168,4.988888,-2.315192,-5.241982,-56.619
106,1884053.8297233274,8.348539,5.021775,-2.306574,-5.155724,-56.48434
107,1884053.8455142733,8.344267,4.962575,-2.292783,-5.245841,-56.80006
108,1884053.8613052191,8.423568,4.956656,-2.312952,-5.302603,-57.02843
109,1884053.877096165,8.375473,4.956063,-2.280492,-5.230628,-56.91162
110,1884053.8928871108,8.338342,4.996945,-2.283711,-5.154953,-56.58588
111,1884053.9086780567,8.351867,4.934235,-2.318509,-5.364465,-56.89205
112,1884053.9244690025,8.370458,4.947357,-2.276738,-5.24031,-56.96009
113,1884053.9402599484,8.383091,5.021932,-2.352288,-5.256165,-56.46659
114,1884053.9560508942,8.401592,4.949662,-2.239176,-5.148485,-57.17919
115,1884053.97184184,8.353882,4.957519,-2.311901,-5.299483,-56.74649
116,1884053.987632786,8.346956,5.018638,-2.289006,-5.123237,-56.51477
117,1884054.0034237318,8.331181,4.973035,-2.357825,-5.372106,-56.55145
118,1884054.0192146776,8.30159,5.002952,-2.263432,-5.098268,-56.51281
119,1884054.0350056235,8.36974,4.977931,-2.260457,-5.140505,-56.88389
120,1884054.0507965693,8.428269,4.977584,-2.238611,-5.090748,-57.0996
121,1884054.0665875152,8.429812,4.934453,-2.357095,-5.451445,-57.02203
122,1884054.082378461,8.348085,4.966772,-2.360324,-5.390414,-56.58121
123,1884054.0981694069,8.320519,4.993706,-2.291694,-5.179898,-56.55373
124,1884054.1139603527,8.358704,4.966232,-2.254664,-5.151214,-56.91027
125,1884054.1297512986,8.412083,4.997962,-2.266044,-5.111958,-56.88197
126,1884054.1455422444,8.346313,5.059314,-2.271492,-5.004163,-56.34338
127,1884054.1613331903,8.303103,5.01158,-2.289275,-5.138612,-56.43684
128,1884054.1771241361,8.270771,5.086533,-2.254422,-4.916251,-56.03093
129,1884054.192915082,8.243834,5.016456,-2.276794,-5.102235,-56.26661
130,1884054.2087060278,8.264844,4.970662,-2.324282,-5.302147,-56.43768
131,1884054.2244969737,8.167825,4.955309,-2.339805,-5.371204,-56.1105
132,1884054.2402879195,8.240005,5.033501,-2.216379,-4.935436,-56.2925
133,1884054.2560788654,8.301092,5.058558,-2.234204,-4.924499,-56.33505
134,1884054.2718698112,8.287808,5.052444,-2.240296,-4.949696,-56.29898
135,1884054.287660757,8.312337,5.030285,-2.219357,-4.945759,-56.54167
136,1884054.3034517032,8.30617,5.038843,-2.284061,-5.072309,-56.31377
137,1884054.319242649,8.309864,4.949198,-2.26252,-5.205224,-56.83047
138,1884054.3350335949,8.305923,4.963936,-2.292687,-5.243297,-56.62762
139,1884054.3508245407,8.357244,4.97403,-2.306478,-5.252794,-56.74306
140,1884054.3666154866,8.390388,4.957801,-2.320786,-5.318644,-56.89463
141,1884054.3824064324,8.341989,4.928165,-2.296359,-5.326027,-56.90858
142,1884054.3981973783,8.341457,4.910119,-2.330548,-5.443968,-56.91318
143,1884054.413988324,8.365107,4.919087,-2.290871,-5.332261,-57.0417
144,1884054.42977927,8.343769,5.053581,-2.245963,-4.960806,-56.40086
145,1884054.4455702158,8.333016,5.06703,-2.30396,-5.060272,-56.23514
146,1884054.4613611617,8.359954,4.995112,-2.346391,-5.299629,-56.60387
147,1884054.4771521075,8.362647,4.966373,-2.260134,-5.163188,-56.91027
148,1884054.4929430534,8.341369,4.965654,-2.311842,-5.282644,-56.68996
149,1884054.5087339992,8.356479,4.93326,-2.230821,-5.163943,-57.09958
150,1884054.524524945,8.325667,4.936486,-2.259351,-5.223625,-56.87392
151,1884054.540315891,8.337671,4.8657,-2.311763,-5.498111,-57.16003
152,1884054.5561068368,8.302239,4.938348,-2.31054,-5.338241,-56.65934
153,1884054.5718977826,8.343946,4.969316,-2.291025,-5.227915,-56.74684
154,1884054.5876887285,8.367511,4.94871,-2.299848,-5.290358,-56.90511
155,1884054.6034796743,8.341855,4.94665,-2.29211,-5.277358,-56.8268
156,1884054.6192706202,8.371612,4.970146,-2.289182,-5.221423,-56.82954
157,1884054.635061566,8.355194,5.032829,-2.260877,-5.032565,-56.53138
158,1884054.6508525119,8.349242,4.970145,-2.305452,-5.259241,-56.74511
159,1884054.6666434577,8.335718,4.948793,-2.281897,-5.249651,-56.83591
160,1884054.6824344036,8.39039,5.035004,-2.262303,-5.031117,-56.6414
161,1884054.6982253494,8.367846,5.011303,-2.316368,-5.198546,-56.57632
162,1884054.7140162953,8.37421,4.996004,-2.257131,-5.096416,-56.81165
163,1884054.7298072411,8.351144,4.977236,-2.305077,-5.243206,-56.69304
164,1884054.745598187,8.355302,4.999062,-2.284014,-5.151061,-56.65862
165,1884054.7613891328,8.334169,4.94953,-2.288373,-5.263113,-56.81949
166,1884054.7771800787,8.349295,4.951041,-2.290963,-5.265445,-56.84354
167,1884054.7929710245,8.393904,4.910252,-2.351556,-5.491762,-57.05357
168,1884054.8087619704,8.394054,4.975125,-2.331758,-5.307568,-56.766
169,1884054.8245529162,8.359593,4.996696,-2.245742,-5.069996,-56.7588
170,1884054.840343862,8.382005,4.962222,-2.288855,-5.237067,-56.91243
171,1884054.856134808,8.373471,4.935072,-2.30394,-5.328423,-56.96546
172,1884054.8719257538,8.368308,5.00131,-2.270972,-5.1175,-56.69342
173,1884054.8877166996,8.385031,4.960529,-2.297842,-5.261004,-56.91585
174,1884054.9035076455,8.395322,4.939212,-2.244505,-5.182646,-57.15414
175,1884054.9192985913,8.374803,4.947855,-2.34691,-5.399523,-56.78481
176,1884054.9350895372,8.387835,4.957338,-2.232173,-5.117703,-57.07508
177,1884054.950880483,8.361126,4.956131,-2.31551,-5.310616,-56.77726
178,1884054.9666714289,8.341217,4.979713,-2.239807,-5.09083,-56.78894
179,1884054.9824623747,8.356464,4.956214,-2.227927,-5.110755,-56.98473
180,1884054.9982533206,8.357988,4.975412,-2.254752,-5.1328,-56.81813
181,1884055.0140442664,8.358141,4.962249,-2.207874,-5.052806,-57.00019
182,1884055.0298352123,8.375395,4.943694,-2.233353,-5.148331,-57.07822
183,1884055.0456261581,8.37712,4.980625,-2.283306,-5.186397,-56.78493
184,1884055.061417104,8.362209,4.954151,-2.290456,-5.257624,-56.8736
185,1884055.0772080498,8.380111,4.983825,-2.241611,-5.08602,-56.89377
186,1884055.0929989957,8.381901,4.96309,-2.217334,-5.072311,-57.05157
187,1884055.1087899415,8.354069,4.926539,-2.270931,-5.270876,-56.9982
188,1884055.1245808874,8.366368,4.991838,-2.259052,-5.109661,-56.75406
189,1884055.1403718332,8.358979,4.97682,-2.275102,-5.176088,-56.79047
190,1884055.156162779,8.343157,4.966699,-2.224993,-5.083095,-56.89365
191,1884055.171953725,8.378205,4.952758,-2.245839,-5.158315,-57.02737
192,1884055.1877446708,8.33646,4.972912,-2.234995,-5.093515,-56.79313
193,1884055.2035356166,8.362453,4.955534,-2.279161,-5.229011,-56.89264
194,1884055.2193265625,8.388754,4.923629,-2.259875,-5.250563,-57.17442
195,1884055.2351175083,8.365527,4.905355,-2.270875,-5.315022,-57.1293
196,1884055.2509084542,8.373979,4.966017,-2.259046,-5.161707,-56.89161
197,1884055.2666994,8.366204,5.008714,-2.253554,-5.063431,-56.69326
198,1884055.2824903459,8.358963,4.963424,-2.25085,-5.148422,-56.91624
199,1884055.2982812917,8.353929,4.973978,-2.263508,-5.155641,-56.79928
200,1884055.3140722376,8.368509,4.96426,-2.230298,-5.099652,-56.98012
201,1884055.3298631834,8.361348,4.937431,-2.336871,-5.399496,-56.82919
202,1884055.3456541293,8.349857,4.956295,-2.328135,-5.339312,-56.73187
203,1884055.3614450751,8.307768,4.968956,-2.223831,-5.076687,-56.76589
204,1884055.377236021,8.357429,4.989615,-2.247878,-5.088717,-56.78456
205,1884055.3930269668,8.383943,4.916264,-2.299842,-5.359406,-57.11465
206,1884055.4088179127,8.360737,4.954179,-2.307194,-5.295877,-56.80091
207,1884055.4246088585,8.382119,5.005375,-2.219583,-4.994212,-56.8477
208,1884055.4403998044,8.373483,4.999721,-2.262536,-5.101258,-56.75018
209,1884055.4561907502,8.351071,5.031477,-2.286225,-5.091014,-56.47599
210,1884055.471981696,8.327282,4.989403,-2.204557,-4.991836,-56.80332
211,1884055.487772642,8.35938,4.985196,-2.265343,-5.136943,-56.77327
212,1884055.5035635878,8.325958,4.986929,-2.301589,-5.215686,-56.56746
213,1884055.5193545336,8.378641,4.987103,-2.251344,-5.101217,-56.88244
214,1884055.5351454795,8.342968,5.03237,-2.216152,-4.934444,-56.58466
215,1884055.5509364253,8.332936,5.021813,-2.251419,-5.033227,-56.55153
216,1884055.5667273712,8.329779,4.994901,-2.289423,-5.172126,-56.59336
217,1884055.582518317,8.333773,4.953424,-2.351402,-5.399087,-56.66428
218,1884055.598309263,8.3471,4.988061,-2.370529,-5.368316,-56.4939
219,1884055.6141002087,8.339814,4.976442,-2.299179,-5.231518,-56.70142
220,1884055.6298911546,8.324001,5.037768,-2.292043,-5.092115,-56.34625
221,1884055.6456821004,8.333195,4.968484,-2.209449,-5.044185,-56.92977
222,1884055.6614730463,8.340578,4.946472,-2.276606,-5.242399,-56.85932
223,1884055.6772639921,8.399496,4.955045,-2.272548,-5.214222,-57.03331
224,1884055.693054938,8.381685,5.029164,-2.24844,-5.011861,-56.64802
225,1884055.7088458838,8.334653,5.00641,-2.289124,-5.148098,-56.54124
226,1884055.72463683,8.254533,5.083861,-2.202692,-4.809574,-56.08186
227,1884055.7404277758,8.313318,5.005415,-2.314717,-5.208855,-56.47482
228,1884055.7562187216,8.377378,4.919999,-2.289288,-5.326802,-57.13586
229,1884055.7720096675,8.35146,4.950243,-2.280281,-5.24276,-56.84968
230,1884055.7878006133,8.342405,4.953267,-2.231975,-5.126202,-56.93217
231,1884055.8035915592,8.375977,4.985891,-2.209906,-5.010382,-56.9319
232,1884055.819382505,8.340548,4.986999,-2.313283,-5.241652,-56.57426
233,1884055.8351734509,8.352087,4.965561,-2.274061,-5.196754,-56.84206
234,1884055.8509643967,8.353241,4.931097,-2.283067,-5.289121,-56.97018
235,1884055.8667553426,8.357666,4.962126,-2.296897,-5.255771,-56.78899
236,1884055.8825462884,8.368883,4.986777,-2.257339,-5.115686,-56.81284
237,1884055.8983372343,8.357077,4.972004,-2.268467,-5.170884,-56.81819
238,1884055.9141281801,8.353741,4.983456,-2.301901,-5.223036,-56.67614
239,1884055.929919126,8.346943,4.978136,-2.247066,-5.11008,-56.81367
240,1884055.9457100718,8.346263,4.953902,-2.284678,-5.245293,-56.83332
241,1884055.9615010177,8.350505,4.93855,-2.294903,-5.300648,-56.89654
242,1884055.9772919635,8.350928,4.911157,-2.349795,-5.486329,-56.89849
243,1884055.9930829094,8.396221,4.964442,-2.361749,-5.397799,-56.7719
244,1884056.0088738552,8.368429,4.993473,-2.319848,-5.242801,-56.6426
245,1884056.024664801,8.339792,5.030852,-2.261789,-5.038601,-56.50398
246,1884056.040455747,8.334774,4.980721,-2.283995,-5.188862,-56.69593
247,1884056.0562466928,8.334271,4.917529,-2.337931,-5.445684,-56.86031
248,1884056.0720376386,8.355769,4.939222,-2.280835,-5.267017,-56.94171
249,1884056.0878285845,8.360074,4.973713,-2.272971,-5.177637,-56.7971
250,1884056.1036195303,8.30017,4.966388,-2.336828,-5.338653,-56.49218
251,1884056.1194104762,8.352359,4.903167,-2.373381,-5.559046,-56.92782
252,1884056.135201422,8.286469,4.978726,-2.224047,-5.059373,-56.6254
253,1884056.1509923679,8.34668,4.930258,-2.319007,-5.374452,-56.88771
254,1884056.1667833137,8.404415,4.949114,-2.281098,-5.2461,-57.05949
255,1884056.1825742596,8.373558,5.069512,-2.281616,-5.006814,-56.35056
256,1884056.1983652054,8.297209,4.971659,-2.268739,-5.173777,-56.65324
257,1884056.2141561513,8.362837,4.989885,-2.269607,-5.137099,-56.76925
258,1884056.2299470971,8.395258,4.952922,-2.271848,-5.217163,-57.04229
259,1884056.245738043,8.387726,4.983702,-2.20312,-4.999321,-56.98806
260,1884056.2615289888,8.382663,4.93722,-2.273818,-5.254887,-57.04395
261,1884056.2773199347,8.384312,5.014453,-2.287353,-5.1273,-56.64105
262,1884056.2931108805,8.358619,4.966153,-2.262849,-5.17008,-56.87918
263,1884056.3089018264,8.358204,4.954858,-2.24316,-5.14821,-56.95627
264,1884056.3246927722,8.392639,4.919252,-2.318763,-5.39625,-57.06898
265,1884056.340483718,8.406857,4.920001,-2.31986,-5.396604,-57.10017
266,1884056.356274664,8.337171,4.9761,-2.283338,-5.196898,-56.66385
267,1884056.3720656098,8.356059,4.960163,-2.303388,-5.274716,-56.80575
268,1884056.3878565556,8.368722,4.928402,-2.227821,-5.166832,-57.16281
269,1884056.4036475015,8.348441,4.940309,-2.328004,-5.37276,-56.7726
270,1884056.4194384473,8.346413,4.950119,-2.281998,-5.246936,-56.85744
271,1884056.4352293932,8.34621,4.964028,-2.29248,-5.241944,-56.76099
272,1884056.451020339,8.372047,4.991277,-2.323695,-5.255695,-56.65899
273,1884056.466811285,8.350927,4.976764,-2.281567,-5.190837,-56.76036
274,1884056.4826022307,8.361745,5.029181,-2.31183,-5.152187,-56.46917
275,1884056.4983931766,8.334814,4.954697,-2.245904,-5.155089,-56.90991
276,1884056.5141841224,8.306263,4.992498,-2.254394,-5.098511,-56.56523
277,1884056.5299750683,8.307717,4.875611,-2.272482,-5.384729,-57.13078
278,1884056.5457660141,8.338031,4.891934,-2.272136,-5.347181,-57.10394
279,1884056.56155696,8.418634,4.947436,-2.246244,-5.169776,-57.16782
280,1884056.5773479058,8.359896,4.970225,-2.260893,-5.157278,-56.81451
281,1884056.5931388517,8.347558,4.983278,-2.258048,-5.124574,-56.74908
282,1884056.6089297975,8.350634,4.91994,-2.311633,-5.379303,-56.95696
283,1884056.6247207434,8.307845,4.928689,-2.239419,-5.194332,-56.90752
284,1884056.6405116892,8.338043,4.987743,-2.26452,-5.130397,-56.67317
285,1884056.656302635,8.317361,4.954863,-2.282114,-5.237958,-56.74489
286,1884056.672093581,8.334686,5.007598,-2.283873,-5.13397,-56.54132
287,1884056.6878845268,8.360121,4.980551,-2.284049,-5.188666,-56.78072
288,1884056.7036754726,8.397141,4.977846,-2.260364,-5.13994,-56.95296
289,1884056.7194664185,8.353437,4.98404,-2.346341,-5.322052,-56.55917
290,1884056.7352573643,8.379233,4.986814,-2.288141,-5.184732,-56.80385
291,1884056.7510483102,8.381813,4.972008,-2.258618,-5.148058,-56.92929
292,1884056.766839256,8.377762,4.998539,-2.242737,-5.059125,-56.80657
293,1884056.782630202,8.319178,4.999038,-2.267006,-5.113474,-56.55667
294,1884056.7984211477,8.35857,4.943063,-2.312529,-5.331838,-56.89021
295,1884056.8142120936,8.351735,4.978407,-2.271831,-5.165768,-56.75562
296,1884056.8300030394,8.36398,4.98625,-2.263452,-5.130509,-56.78934
297,1884056.8457939853,8.343657,4.974106,-2.275542,-5.182836,-56.74821
298,1884056.8615849311,8.343779,4.981511,-2.28968,-5.199628,-56.68521
299,1884056.877375877,8.373959,4.977942,-2.243689,-5.102399,-56.91602
300,1884056.8931668228,8.364048,4.988358,-2.301578,-5.212036,-56.68066
301,1884056.9089577687,8.367366,4.995865,-2.264271,-5.112925,-56.75979
302,1884056.9247487145,8.320292,5.00308,-2.376899,-5.351339,-56.3017
303,1884056.9405396604,8.330668,4.971479,-2.245946,-5.12092,-56.82941
304,1884056.9563306062,8.346789,5.004951,-2.269482,-5.106665,-56.62367
305,1884056.972121552,8.339783,4.984595,-2.276145,-5.162893,-56.69884
306,1884056.987912498,8.36063,5.008417,-2.304824,-5.178501,-56.58717
307,1884057.0037034438,8.343322,4.991406,-2.264596,-5.122944,-56.70832
308,1884057.0194943896,8.345901,5.024182,-2.288585,-5.110851,-56.49489
309,1884057.0352853355,8.341849,4.977899,-2.286675,-5.200403,-56.72903
310,1884057.0510762814,8.362991,4.962497,-2.342508,-5.358733,-56.73016
311,1884057.0668672272,8.373725,5.036374,-2.285603,-5.080329,-56.53632
312,1884057.082658173,8.336012,5.007131,-2.335937,-5.251381,-56.45258
313,1884057.098449119,8.366717,4.950336,-2.312958,-5.316982,-56.8961
314,1884057.1142400648,8.378407,4.985598,-2.289112,-5.189584,-56.77639
315,1884057.1300310106,8.373112,4.956803,-2.263025,-5.189307,-56.96312
316,1884057.1458219567,8.381201,4.969007,-2.27119,-5.182731,-56.89596
317,1884057.1616129025,8.349689,4.998239,-2.291399,-5.1693,-56.6046
318,1884057.1774038484,8.363775,5.007627,-2.278337,-5.120885,-56.66697
319,1884057.1931947942,8.332862,4.989172,-2.292114,-5.189692,-56.61422
320,1884057.20898574,8.306067,4.987327,-2.267635,-5.13869,-56.58818
321,1884057.224776686,8.312008,4.965594,-2.28458,-5.221396,-56.68013
322,1884057.2405676318,8.357853,4.995743,-2.221631,-5.017757,-56.8234
323,1884057.2563585776,8.349508,4.985829,-2.245503,-5.091139,-56.77556
324,1884057.2721495235,8.318507,5.047327,-2.241426,-4.961812,-56.38
325,1884057.2879404693,8.360658,4.939273,-2.266875,-5.235611,-57.03671
326,1884057.3037314152,8.33255,4.932777,-2.325445,-5.383532,-56.77622
327,1884057.319522361,8.342669,4.921353,-2.322682,-5.401365,-56.89326
328,1884057.335313307,8.360919,4.991319,-2.28362,-5.166284,-56.69639
329,1884057.3511042527,8.341196,4.991851,-2.31419,-5.233751,-56.57554
330,1884057.3668951986,8.328449,5.011297,-2.332331,-5.234619,-56.41047
331,1884057.3826861444,8.329329,5.000313,-2.265192,-5.106603,-56.63341
332,1884057.3984770903,8.348811,5.027227,-2.254169,-5.028438,-56.57492
333,1884057.4142680361,8.314128,4.978204,-2.26384,-5.14868,-56.67385
334,1884057.430058982,8.364529,4.981921,-2.254033,-5.11797,-56.84423
335,1884057.4458499278,8.352331,4.971519,-2.317696,-5.283593,-56.6923
336,1884057.4616408737,8.357575,4.976943,-2.302515,-5.237818,-56.73206
337,1884057.4774318195,8.371028,4.953782,-2.268675,-5.20841,-56.96402
338,1884057.4932227654,8.3616,4.977324,-2.235124,-5.084593,-56.86716
339,1884057.5090137112,8.339109,4.979678,-2.212376,-5.028719,-56.83415
340,1884057.524804657,8.360563,4.999306,-2.261816,-5.10053,-56.70967
341,1884057.540595603,8.332541,4.98834,-2.303391,-5.216791,-56.58537
342,1884057.5563865488,8.351287,5.002327,-2.288155,-5.15376,-56.63114
343,1884057.5721774946,8.338078,4.977869,-2.306025,-5.244247,-56.66013
344,1884057.5879684405,8.384162,4.975423,-2.286264,-5.203706,-56.87365
345,1884057.6037593863,8.345675,4.968714,-2.273514,-5.189204,-56.77871
346,1884057.6195503322,8.374147,4.968043,-2.239917,-5.113811,-56.96269
347,1884057.635341278,8.37915,4.967976,-2.206391,-5.037717,-57.03593
348,1884057.651132224,8.371032,4.991672,-2.190109,-4.954454,-56.91795
349,1884057.6669231697,8.357291,5.009124,-2.270363,-5.100038,-56.62167
350,1884057.6827141156,8.345142,4.985013,-2.293472,-5.201077,-56.67562
351,1884057.6985050614,8.356856,4.954589,-2.282854,-5.239432,-56.88539
352,1884057.7142960073,8.355873,4.923535,-2.214994,-5.147449,-57.16284
353,1884057.7300869531,8.338537,4.946287,-2.300864,-5.29803,-56.76996
354,1884057.745877899,8.360506,4.983038,-2.2642,-5.138914,-56.78657
355,1884057.7616688448,8.367012,4.997488,-2.221748,-5.014275,-56.83376
356,1884057.7774597907,8.354733,4.951527,-2.269217,-5.214989,-56.90575
357,1884057.7932507365,8.368589,4.940467,-2.224404,-5.13443,-57.09956
358,1884057.8090416824,8.361357,4.939361,-2.325507,-5.368959,-56.83307
